08-Nov-2023 10:33:04.937 INFO [http-nio-8080-exec-1] org.apache.catalina.core.ApplicationContext.log Manager: init: Associated with Deployer 'Catalina:type=Deployer,host=localhost'
08-Nov-2023 15:44:12.289 INFO [http-nio-8080-exec-107] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 15:44:12.289 INFO [http-nio-8080-exec-107] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 16:27:20.376 INFO [http-nio-8080-exec-114] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 16:27:20.377 INFO [http-nio-8080-exec-114] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 17:32:42.370 INFO [http-nio-8080-exec-124] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 17:32:42.371 INFO [http-nio-8080-exec-124] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 17:33:15.414 INFO [http-nio-8080-exec-132] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 17:33:15.414 INFO [http-nio-8080-exec-132] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 17:35:31.402 INFO [http-nio-8080-exec-139] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 17:35:31.402 INFO [http-nio-8080-exec-139] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 17:38:39.061 INFO [http-nio-8080-exec-148] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 17:38:39.061 INFO [http-nio-8080-exec-148] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 18:07:43.988 INFO [http-nio-8080-exec-161] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 18:07:43.989 INFO [http-nio-8080-exec-161] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 18:17:09.701 INFO [http-nio-8080-exec-171] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 18:17:09.701 INFO [http-nio-8080-exec-171] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 18:35:46.727 INFO [http-nio-8080-exec-177] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 18:35:46.727 INFO [http-nio-8080-exec-177] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 18:47:26.650 INFO [http-nio-8080-exec-192] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 18:47:26.650 INFO [http-nio-8080-exec-192] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 18:48:06.434 INFO [http-nio-8080-exec-186] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 18:48:06.434 INFO [http-nio-8080-exec-186] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:01:54.597 INFO [http-nio-8080-exec-201] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:01:54.597 INFO [http-nio-8080-exec-201] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:08:08.980 INFO [http-nio-8080-exec-214] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:08:08.981 INFO [http-nio-8080-exec-214] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:11:37.121 INFO [http-nio-8080-exec-225] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:11:37.121 INFO [http-nio-8080-exec-225] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:16:48.769 INFO [http-nio-8080-exec-236] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:16:48.770 INFO [http-nio-8080-exec-236] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:18:03.813 INFO [http-nio-8080-exec-240] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:18:03.813 INFO [http-nio-8080-exec-240] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 19:18:57.940 INFO [http-nio-8080-exec-242] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 19:18:57.940 INFO [http-nio-8080-exec-242] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 20:41:36.520 INFO [http-nio-8080-exec-251] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 20:41:36.521 INFO [http-nio-8080-exec-251] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 20:48:08.454 INFO [http-nio-8080-exec-260] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 20:48:08.454 INFO [http-nio-8080-exec-260] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
08-Nov-2023 20:51:10.721 INFO [http-nio-8080-exec-269] org.apache.catalina.core.ApplicationContext.log Manager: deploy: Deploying web application '/webapp-session'
08-Nov-2023 20:51:10.721 INFO [http-nio-8080-exec-269] org.apache.catalina.core.ApplicationContext.log Manager: Uploading WAR file to C:\Users\userg\eclipse-workspace\JavaEE\apache-tomcat-10.1.15-windows-x64\apache-tomcat-10.1.15\webapps\webapp-session.war.tmp
